transfer_id,customer_id,transfer_ts,source_country,dest_country,corridor,send_currency,dest_currency,send_amount_gbp,fee_gbp,total_cost_gbp,fx_mid_rate,fx_spread,customer_rate,recipient_amount,fx_margin_gbp,n_line_items
546882,14422,2011-03-17 17:26:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,401.31,2.53,403.84,1.17,0.0094,1.159002,465.12,3.77,21
546883,13707,2011-03-17 18:03:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,223.0,1.83,224.83,5.05,0.0123,4.987885,1112.3,2.74,16
546890,13394,2011-03-17 18:18:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,320.42,2.63,323.05,5.8,0.0141,5.71822,1832.23,4.52,21
546898,17961,2011-03-17 18:27:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,8.8,1.39,10.19,1.17,0.0094,1.159002,10.2,0.08,4
546899,14298,2011-03-17 18:27:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,946.2,8.99,955.19,1150.0,0.0051,1144.135,1082580.54,4.83,21
546900,14298,2011-03-17 18:28:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,25.2,0.81,26.01,1150.0,0.0051,1144.135,28832.2,0.13,1
546902,14298,2011-03-17 18:30:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,33.2,0.81,34.01,1150.0,0.0051,1144.135,37985.28,0.17,1
546908,15648,2011-03-17 18:59:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,316.85,2.19,319.04,71.0,0.0075,70.4675,22327.63,2.38,12
546909,14056,2011-03-17 19:01:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,220.6,1.81,222.41,5.05,0.0123,4.987885,1100.33,2.71,21
546910,13969,2011-03-17 19:46:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,145.55,1.38,146.93,1150.0,0.0051,1144.135,166528.85,0.74,28
546911,17725,2011-03-17 19:47:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,337.71,1.79,339.5,355.0,0.0123,350.6335,118412.44,4.15,18
546912,15861,2011-03-17 20:12:00,United Kingdom,India,United Kingdom -> India,GBP,INR,474.19,1.99,476.18,105.0,0.0047,104.5065,49555.94,2.23,66
546913,15861,2011-03-17 20:18:00,United Kingdom,India,United Kingdom -> India,GBP,INR,248.29,1.37,249.66,105.0,0.0047,104.5065,25947.92,1.17,49
546914,13072,2011-03-18 08:12:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,177.15,1.68,178.83,1150.0,0.0051,1144.135,202683.52,0.9,7
546915,15695,2011-03-18 08:31:00,United Kingdom,India,United Kingdom -> India,GBP,INR,359.73,1.51,361.24,105.0,0.0047,104.5065,37594.12,1.69,19
546916,15695,2011-03-18 08:32:00,United Kingdom,India,United Kingdom -> India,GBP,INR,50.25,1.37,51.62,105.0,0.0047,104.5065,5251.45,0.24,3
546917,14911,2011-03-18 09:17:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,743.71,2.97,746.68,1150.0,0.0127,1135.395,844404.62,9.45,44
546918,15854,2011-03-18 09:19:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,309.4,2.54,311.94,5.8,0.0141,5.71822,1769.22,4.36,4
546919,12500,2011-03-18 09:55:00,Germany,Poland,Germany -> Poland,GBP,PLN,241.44,1.9,243.34,5.05,0.0068,5.01566,1210.98,1.64,3
546920,12471,2011-03-18 09:55:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,845.32,3.63,848.95,15.5,0.0094,15.3543,12979.3,7.95,18
546921,12471,2011-03-18 09:57:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,33.0,0.78,33.78,15.5,0.0094,15.3543,506.69,0.31,2
546922,14110,2011-03-18 09:59:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,904.26,8.59,912.85,1150.0,0.0051,1144.135,1034595.52,4.61,32
546923,16716,2011-03-18 10:03:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,166.8,1.55,168.35,1.27,0.0101,1.257173,209.7,1.68,1
546924,14059,2011-03-18 10:06:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,183.6,1.39,184.99,1.17,0.0094,1.159002,212.79,1.73,8
546925,12647,2011-03-18 10:09:00,Germany,Nigeria,Germany -> Nigeria,GBP,NGN,464.7,2.42,467.12,1150.0,0.0076,1141.26,530343.52,3.53,5
546926,17857,2011-03-18 10:11:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,108.5,1.03,109.53,1150.0,0.0051,1144.135,124138.65,0.55,2
546927,16672,2011-03-18 10:15:00,United Kingdom,India,United Kingdom -> India,GBP,INR,1175.44,4.94,1180.38,105.0,0.0047,104.5065,122841.12,5.52,21
546928,17685,2011-03-18 10:16:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,326.5,2.25,328.75,71.0,0.0075,70.4675,23007.64,2.45,14
546929,13090,2011-03-18 10:34:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,555.3,4.94,560.24,1.17,0.0107,1.157481,642.75,5.94,6
546944,14701,2011-03-18 11:13:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,567.44,4.65,572.09,5.05,0.0123,4.987885,2830.33,6.98,25
546950,16511,2011-03-18 11:24:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,340.75,3.03,343.78,1.17,0.0107,1.157481,394.41,3.65,62
546951,17673,2011-03-18 11:30:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,377.64,2.0,379.64,355.0,0.0123,350.6335,132413.23,4.64,61
546963,16779,2011-03-18 11:39:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,302.6,1.6,304.2,355.0,0.0123,350.6335,106101.7,3.72,16
546979,16256,2011-03-18 12:18:00,United Kingdom,India,United Kingdom -> India,GBP,INR,752.43,3.16,755.59,105.0,0.0047,104.5065,78633.83,3.54,13
546980,13591,2011-03-18 12:18:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,462.2,2.91,465.11,1.17,0.0094,1.159002,535.69,4.34,23
546981,14066,2011-03-18 12:21:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,152.55,0.82,153.37,355.0,0.0123,350.6335,53489.14,1.88,7
546982,15483,2011-03-18 12:26:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,114.85,0.82,115.67,355.0,0.0123,350.6335,40270.26,1.41,54
546983,16626,2011-03-18 12:27:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,795.75,6.53,802.28,5.8,0.0141,5.71822,4550.27,11.22,47
546984,15019,2011-03-18 12:35:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,266.0,1.55,267.55,1.27,0.0101,1.257173,334.41,2.69,70
546985,18270,2011-03-18 12:41:00,United Kingdom,India,United Kingdom -> India,GBP,INR,111.95,1.37,113.32,105.0,0.0047,104.5065,11699.5,0.53,5
546986,14194,2011-03-18 12:55:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,780.35,5.38,785.73,71.0,0.0075,70.4675,54989.31,5.85,46
546988,14194,2011-03-18 12:57:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,282.12,1.95,284.07,71.0,0.0075,70.4675,19880.29,2.12,18
546990,14315,2011-03-18 12:59:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,530.4,2.28,532.68,1.27,0.0101,1.257173,666.8,5.36,27
546991,12748,2011-03-18 13:08:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,167.43,1.37,168.8,5.8,0.0141,5.71822,957.4,2.36,22
546992,16684,2011-03-18 13:18:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,4666.44,27.53,4693.97,200.0,0.014,197.2,920221.97,65.33,16
546993,17921,2011-03-18 13:19:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,280.57,2.3,282.87,5.05,0.0123,4.987885,1399.45,3.45,44
546994,16684,2011-03-18 13:20:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,152.64,0.9,153.54,200.0,0.014,197.2,30100.61,2.14,1
546995,14041,2011-03-18 13:25:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,141.41,1.55,142.96,1.27,0.0101,1.257173,177.78,1.43,21
546996,17060,2011-03-18 13:27:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,234.24,1.76,236.0,139.0,0.009,137.749,32266.33,2.11,5
546998,16023,2011-03-18 13:32:00,United Kingdom,India,United Kingdom -> India,GBP,INR,177.84,1.37,179.21,105.0,0.0047,104.5065,18585.44,0.84,24
546999,17133,2011-03-18 13:47:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,683.42,4.31,687.73,1.17,0.0094,1.159002,792.09,6.42,6
547000,14282,2011-03-18 13:51:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,323.3,1.71,325.01,355.0,0.0123,350.6335,113359.81,3.98,21
547001,16656,2011-03-18 13:52:00,United Kingdom,India,United Kingdom -> India,GBP,INR,357.12,1.5,358.62,105.0,0.0047,104.5065,37321.36,1.68,3
547002,12878,2011-03-18 14:02:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,315.18,2.3,317.48,139.0,0.009,137.749,43415.73,2.84,19
547003,14155,2011-03-18 14:13:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,118.75,1.39,120.14,1.17,0.0094,1.159002,137.63,1.12,6
547004,17419,2011-03-18 14:14:00,United Kingdom,India,United Kingdom -> India,GBP,INR,321.75,1.37,323.12,105.0,0.0047,104.5065,33624.97,1.51,17
547005,12474,2011-03-18 14:20:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,806.47,3.47,809.94,15.5,0.0094,15.3543,12382.78,7.58,48
547017,13468,2011-03-18 14:51:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,113.35,1.39,114.74,1.17,0.0094,1.159002,131.37,1.07,7
547018,17043,2011-03-18 14:53:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,174.6,1.66,176.26,1150.0,0.0051,1144.135,199765.97,0.89,12
547019,17841,2011-03-18 14:54:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,115.78,1.1,116.88,1150.0,0.0051,1144.135,132467.95,0.59,22
547020,17017,2011-03-18 15:42:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,368.36,3.28,371.64,1.17,0.0107,1.157481,426.37,3.94,16
547021,13046,2011-03-18 15:43:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,197.72,1.89,199.61,1.17,0.0107,1.157481,228.86,2.12,14
547022,17961,2011-03-18 15:44:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,22.24,1.39,23.63,1.17,0.0094,1.159002,25.78,0.21,5
547023,16422,2011-03-18 15:54:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,833.1,6.83,839.93,5.8,0.0141,5.71822,4763.85,11.75,8
547026,14633,2011-03-18 17:07:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,344.9,2.17,347.07,1.17,0.0094,1.159002,399.74,3.24,20
547028,13593,2011-03-20 10:13:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,447.5,4.25,451.75,1150.0,0.0051,1144.135,512000.41,2.28,23
547029,15465,2011-03-20 10:17:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,405.0,1.97,406.97,15.5,0.0124,15.3078,6199.66,5.02,7
547030,12948,2011-03-20 10:17:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,371.8,2.57,374.37,71.0,0.0075,70.4675,26199.82,2.79,25
547032,13798,2011-03-20 10:24:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,662.62,5.43,668.05,5.05,0.0123,4.987885,3305.07,8.15,3
547033,15898,2011-03-20 10:28:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,168.7,1.38,170.08,5.8,0.0141,5.71822,964.66,2.38,7
547034,18229,2011-03-20 10:30:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,361.4,2.28,363.68,1.17,0.0094,1.159002,418.86,3.4,8
547035,13911,2011-03-20 10:33:00,United Kingdom,India,United Kingdom -> India,GBP,INR,282.28,1.37,283.65,105.0,0.0047,104.5065,29500.09,1.33,18
547036,17017,2011-03-20 10:35:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,380.4,3.39,383.79,1.17,0.0107,1.157481,440.31,4.07,11
547037,14101,2011-03-20 10:37:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,1224.6,10.04,1234.64,5.05,0.0123,4.987885,6108.16,15.06,4
547038,15703,2011-03-20 10:51:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,211.5,1.39,212.89,1.17,0.0094,1.159002,245.13,1.99,5
547039,14560,2011-03-20 10:51:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,96.6,0.82,97.42,355.0,0.0123,350.6335,33871.2,1.19,2
547040,15938,2011-03-20 10:53:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,62.7,0.82,63.52,355.0,0.0123,350.6335,21984.72,0.77,2
547041,13777,2011-03-20 10:56:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,300.0,1.89,301.89,1.17,0.0094,1.159002,347.7,2.82,5
547044,14071,2011-03-20 11:33:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,225.4,1.85,227.25,5.05,0.0123,4.987885,1124.27,2.77,20
547045,17856,2011-03-20 11:37:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,585.12,5.56,590.68,1150.0,0.0051,1144.135,669456.27,2.98,2
547046,13725,2011-03-20 11:43:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,146.87,0.87,147.74,200.0,0.014,197.2,28962.76,2.06,10
547047,14258,2011-03-20 11:46:00,United Kingdom,India,United Kingdom -> India,GBP,INR,982.08,4.12,986.2,105.0,0.0047,104.5065,102633.74,4.62,6
547048,14911,2011-03-20 11:52:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,197.8,1.49,199.29,1150.0,0.0127,1135.395,224581.13,2.51,11
547049,17134,2011-03-20 11:56:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,330.5,1.75,332.25,355.0,0.0123,350.6335,115884.37,4.07,20
547050,17795,2011-03-20 12:02:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,163.25,1.55,164.8,1150.0,0.0051,1144.135,186780.04,0.83,17
547051,12902,2011-03-20 12:06:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,138.68,1.42,140.1,71.0,0.0075,70.4675,9772.43,1.04,10
547052,18225,2011-03-20 12:07:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,171.75,1.39,173.14,1.17,0.0094,1.159002,199.06,1.61,21
547053,13001,2011-03-20 12:08:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,499.84,2.95,502.79,200.0,0.014,197.2,98568.45,7.0,11
547055,16444,2011-03-20 12:14:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,119.08,1.39,120.47,1.17,0.0094,1.159002,138.01,1.12,26
547056,16402,2011-03-20 12:25:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,87.8,0.73,88.53,5.8,0.0141,5.71822,502.06,1.24,3
547057,14217,2011-03-20 12:28:00,United Kingdom,India,United Kingdom -> India,GBP,INR,130.05,1.37,131.42,105.0,0.0047,104.5065,13591.07,0.61,6
547058,14232,2011-03-20 12:44:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,693.18,5.68,698.86,5.05,0.0123,4.987885,3457.5,8.53,47
547059,14693,2011-03-20 12:50:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,172.9,1.39,174.29,1.17,0.0094,1.159002,200.39,1.63,8
547060,17954,2011-03-20 12:57:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,135.44,1.39,136.83,1.17,0.0094,1.159002,156.98,1.27,21
547061,12407,2011-03-20 13:21:00,Belgium,Poland,Belgium -> Poland,GBP,PLN,226.3,1.77,228.07,5.05,0.0069,5.015155,1134.93,1.56,15
547062,16728,2011-03-20 13:28:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,224.49,1.84,226.33,5.05,0.0123,4.987885,1119.73,2.76,65
547063,14769,2011-03-20 13:33:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,2449.79,12.98,2462.77,355.0,0.0123,350.6335,858978.44,30.13,294
547064,16096,2011-03-20 13:38:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,320.62,3.05,323.67,1150.0,0.0051,1144.135,366832.56,1.64,12
547065,17068,2011-03-20 13:38:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,185.85,0.99,186.84,355.0,0.0123,350.6335,65165.24,2.29,11
547066,12921,2011-03-20 13:41:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,562.63,3.88,566.51,71.0,0.0075,70.4675,39647.13,4.22,30
547067,12921,2011-03-20 13:43:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,501.24,3.46,504.7,71.0,0.0075,70.4675,35321.13,3.76,10
547068,13985,2011-03-20 13:48:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,393.0,3.73,396.73,1150.0,0.0051,1144.135,449645.06,2.0,20
547069,16710,2011-03-20 13:52:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,242.0,1.67,243.67,71.0,0.0075,70.4675,17053.14,1.82,63
547070,16115,2011-03-20 13:58:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,205.13,1.68,206.81,5.05,0.0123,4.987885,1023.16,2.52,51
547071,12693,2011-03-20 13:59:00,Germany,Romania,Germany -> Romania,GBP,RON,239.85,1.65,241.5,5.8,0.0099,5.74258,1377.36,2.37,11
547072,13592,2011-03-20 14:01:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,76.72,1.76,78.48,139.0,0.009,137.749,10568.1,0.69,6
547073,17211,2011-03-20 14:23:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,345.82,2.84,348.66,5.8,0.0141,5.71822,1977.47,4.88,30
547074,13102,2011-03-20 14:35:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,176.34,1.76,178.1,139.0,0.009,137.749,24290.66,1.59,11
547075,15288,2011-03-20 14:35:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,986.75,5.23,991.98,355.0,0.0123,350.6335,345987.61,12.14,31
547076,15140,2011-03-20 14:37:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,446.15,2.81,448.96,1.17,0.0094,1.159002,517.09,4.19,17
547077,12843,2011-03-20 14:38:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,93.4,1.42,94.82,71.0,0.0075,70.4675,6581.66,0.7,4
547078,14408,2011-03-20 14:41:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,350.8,3.33,354.13,1150.0,0.0051,1144.135,401362.56,1.79,9
547079,15408,2011-03-20 15:02:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,267.18,2.38,269.56,1.17,0.0107,1.157481,309.26,2.86,34
547080,15445,2011-03-20 15:06:00,United Kingdom,India,United Kingdom -> India,GBP,INR,113.5,1.37,114.87,105.0,0.0047,104.5065,11861.49,0.53,5
547081,14205,2011-03-20 15:07:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,222.9,1.4,224.3,1.17,0.0094,1.159002,258.34,2.1,14
547083,15452,2011-03-20 15:21:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,247.25,1.31,248.56,355.0,0.0123,350.6335,86694.13,3.04,43
547084,17690,2011-03-20 15:24:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,94.65,1.44,96.09,5.05,0.0123,4.987885,472.1,1.16,4
547085,12600,2011-03-20 15:41:00,Germany,Romania,Germany -> Romania,GBP,RON,124.08,1.65,125.73,5.8,0.0099,5.74258,712.54,1.23,3
547086,12428,2011-03-20 15:46:00,Finland,Pakistan,Finland -> Pakistan,GBP,PKR,409.2,3.93,413.13,355.0,0.005,353.225,144539.67,2.05,10
547087,12726,2011-03-20 15:58:00,France,Romania,France -> Romania,GBP,RON,316.02,1.71,317.73,5.8,0.0129,5.72518,1809.27,4.08,15
547088,14223,2011-03-20 16:02:00,United Kingdom,India,United Kingdom -> India,GBP,INR,304.9,1.37,306.27,105.0,0.0047,104.5065,31864.03,1.43,18
547090,17230,2011-03-20 16:12:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,203.4,1.76,205.16,139.0,0.009,137.749,28018.15,1.83,12
547092,16619,2011-03-21 08:18:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,226.21,1.2,227.41,355.0,0.0123,350.6335,79316.8,2.78,14
547093,14762,2011-03-21 08:20:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,300.52,2.67,303.19,1.17,0.0107,1.157481,347.85,3.22,21
547094,13934,2011-03-21 08:39:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,922.1,8.76,930.86,1150.0,0.0051,1144.135,1055006.88,4.7,31
547095,13018,2011-03-21 09:03:00,United Kingdom,India,United Kingdom -> India,GBP,INR,332.6,1.4,334.0,105.0,0.0047,104.5065,34758.86,1.56,24
547096,15669,2011-03-21 09:13:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,198.8,1.39,200.19,1.17,0.0094,1.159002,230.41,1.87,11
547097,13021,2011-03-21 09:33:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,259.35,2.13,261.48,5.05,0.0123,4.987885,1293.61,3.19,16
547098,16384,2011-03-21 10:13:00,United Kingdom,India,United Kingdom -> India,GBP,INR,409.1,1.72,410.82,105.0,0.0047,104.5065,42753.61,1.92,24
547099,18224,2011-03-21 10:30:00,United Kingdom,India,United Kingdom -> India,GBP,INR,158.95,1.37,160.32,105.0,0.0047,104.5065,16611.31,0.75,10
547100,15615,2011-03-21 10:31:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,536.78,3.92,540.7,139.0,0.009,137.749,73940.91,4.83,26
547101,16029,2011-03-21 10:34:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,585.0,4.8,589.8,5.05,0.0123,4.987885,2917.91,7.2,4
547102,14245,2011-03-21 10:41:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,1005.1,8.24,1013.34,5.05,0.0123,4.987885,5013.32,12.36,67
547103,15218,2011-03-21 10:54:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,527.85,4.7,532.55,1.17,0.0107,1.157481,610.98,5.65,16
547105,13854,2011-03-21 11:20:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,305.52,1.55,307.07,1.27,0.0101,1.257173,384.09,3.09,5
547106,15039,2011-03-21 11:24:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,614.85,4.49,619.34,139.0,0.009,137.749,84694.97,5.53,40
547107,17315,2011-03-21 11:34:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,174.16,1.42,175.58,71.0,0.0075,70.4675,12272.62,1.31,8
547108,14659,2011-03-21 11:36:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,227.92,1.57,229.49,71.0,0.0075,70.4675,16060.95,1.71,21
547109,12423,2011-03-21 11:46:00,Belgium,Philippines,Belgium -> Philippines,GBP,PHP,347.35,2.54,349.89,71.0,0.009,70.361,24439.89,3.13,20
547114,14688,2011-03-21 11:49:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,164.34,1.89,166.23,1.17,0.0107,1.157481,190.22,1.76,22
547122,17678,2011-03-21 11:52:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,298.11,2.44,300.55,5.05,0.0123,4.987885,1486.94,3.67,16
547134,15996,2011-03-21 11:57:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,169.73,0.9,170.63,355.0,0.0123,350.6335,59513.02,2.09,15
547154,15299,2011-03-21 12:06:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,600.0,4.92,604.92,5.05,0.0123,4.987885,2992.73,7.38,1
547165,13593,2011-03-21 12:10:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,15.6,0.81,16.41,1150.0,0.0051,1144.135,17848.51,0.08,1
547171,17849,2011-03-21 12:13:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,151.45,1.39,152.84,1.17,0.0094,1.159002,175.53,1.42,7
547192,15855,2011-03-21 12:32:00,United Kingdom,India,United Kingdom -> India,GBP,INR,95.8,1.37,97.17,105.0,0.0047,104.5065,10011.72,0.45,6
547194,12637,2011-03-21 12:42:00,France,Nigeria,France -> Nigeria,GBP,NGN,201.24,1.29,202.53,1150.0,0.0143,1133.555,228116.61,2.88,40
547195,17204,2011-03-21 12:42:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,788.91,6.47,795.38,5.05,0.0123,4.987885,3934.99,9.7,32
547196,12637,2011-03-21 12:44:00,France,Nigeria,France -> Nigeria,GBP,NGN,4.63,0.99,5.62,1150.0,0.0143,1133.555,5248.36,0.07,4
547197,17811,2011-03-21 12:45:00,United Kingdom,India,United Kingdom -> India,GBP,INR,108.42,1.37,109.79,105.0,0.0047,104.5065,11330.59,0.51,7
547199,14606,2011-03-21 12:53:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,131.5,1.89,133.39,1.17,0.0107,1.157481,152.21,1.41,35
547200,16036,2011-03-21 13:01:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,188.73,1.79,190.52,1150.0,0.0051,1144.135,215932.6,0.96,11
547201,13113,2011-03-21 13:35:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,489.12,3.08,492.2,1.17,0.0094,1.159002,566.89,4.6,6
547202,17841,2011-03-21 13:38:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,248.2,2.36,250.56,1150.0,0.0051,1144.135,283974.31,1.27,29
547203,17146,2011-03-21 13:51:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,265.63,1.97,267.6,15.5,0.0124,15.3078,4066.21,3.29,17
